,query
118,"
    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
SELECT ?name ?birth ?birthplace ?person ?ocupation WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:ocupation ?Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
119,"
    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
SELECT ?name ?birth ?birthplace ?person ?ocupation WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:ocupation ?Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
120,"
    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
SELECT ?name ?birth ?birthplace ?person ?ocupation WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:ocupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
121,"
    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
SELECT ?name ?birth ?birthplace ?person ?ocupation WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:ocupation :Writer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
122,"
    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
SELECT ?name ?birth ?birthplace ?person ?ocupation WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:ocupation :person .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
123,"SELECT ?property ?hasValue ?isValueOf
WHERE {
  { <http://dbpedia.org/resource/Bruce_Robb> ?property ?hasValue }
  UNION
  { ?isValueOf ?property <http://dbpedia.org/resource/Bruce_Robb> }
}"
124,"
    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
SELECT ?name ?birth ?birthplace ?person ?ocupation WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:ocupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
125,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>PREFIX category: <http://dbpedia.org/resource/Category:>
SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer .
     ?person dbpedia-owl:gender dbpedia:Female.
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
126,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>PREFIX category: <http://dbpedia.org/resource/Category:>
SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer .
     ?person dbpedia-owl:gender dbpedia:Female.
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
127,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>PREFIX category: <http://dbpedia.org/resource/Category:>
SELECT ?name ?birth ?birthplace ?person ?occupation ?gender WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer .
     ?person dbpedia-owl:gender ?g.
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
128,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>PREFIX category: <http://dbpedia.org/resource/Category:>
SELECT ?name ?birth ?birthplace ?person ?occupation ?gl WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer .
     ?person dbpedia-owl:gender ?g.
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
129,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Man.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Woman.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
130,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
131,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
132,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
133,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
134,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
135,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
136,"SELECT ?pn ?gl
WHERE {
  ?person dbpedia-owl:gender ?g.
  ?person a dbpedia-owl:Person.
  ?person dbpprop:name ?pn.
  {
    ?person dbpedia-owl:gender dbpedia:Male.
  } UNION {
    ?person dbpedia-owl:gender dbpedia:Female.
  }.
  ?g rdfs:label ?gl.
  FILTER(lang(?gl) = ""en"").
}"
137,"SELECT DISTINCT ?P ?N WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
}
"
138,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
}"
139,"SELECT DISTINCT ?P ?N WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
}
"
140,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
?p dbpedia-owl:birthPlace ?birthplace.
?p dbo:birthDate ?birth 
}"
141,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthplace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
?p dbpedia-owl:birthPlace ?birthplace.
?p dbo:birthDate ?birth 
}"
142,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthplace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
?p <http://dbpedia.org/ontology/> :birthPlace ?birthplace.
?p <http://dbpedia.org/ontology/> :birthDate ?birth 
}"
143,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
?p <http://dbpedia.org/ontology/> :birthPlace ?birthplace.
?p <http://dbpedia.org/ontology/> :birthDate ?birth 
}"
144,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
?P <http://dbpedia.org/ontology/> :birthPlace ?birthplace.
?P <http://dbpedia.org/ontology/> :birthDate ?birth 
}"
145,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N
?P <http://dbpedia.org/ontology/> :birthPlace ?birthplace .
?P <http://dbpedia.org/ontology/> :birthDate ?birth .
}"
146,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N .
?P <http://dbpedia.org/ontology/> :birthPlace ?birthplace .
?P <http://dbpedia.org/ontology/> :birthDate ?birth .
}"
147,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N .
?P <http://dbpedia.org/ontology/> :birthPlace ?birthplace .
?P <http://dbpedia.org/ontology/> :birthDate ?birth .
}"
148,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N .
?P <http://dbpedia.org/ontology/> :birthPlace ?birthPlace .
?P <http://dbpedia.org/ontology/> :birthDate ?birth .
}"
149,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT DISTINCT ?P ?N ?birthOlace ?birth WHERE {
?P <http://dbpedia.org/ontology/employer> :IBM  .
?P a foaf:Person .
?P foaf:name ?N .
?P <http://dbpedia.org/ontology/> :birthPlace ?birthplace.
?P <http://dbpedia.org/ontology/> :birthDate ?birth .
}"
150,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
151,"PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dc: <http://purl.org/dc/elements/1.1/>
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbpedia2: <http://dbpedia.org/property/>
PREFIX dbpedia: <http://dbpedia.org/>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>

    PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
152,"PREFIX dbo: <http://dbpedia.org/ontology/>
    PREFIX foaf: <http://xmlns.com/foaf/0.1/>
    PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person ?occupation  WHERE {
     ?person dbpedia-owl:birthPlace ?birthplace.
     ?person dbo:birthDate ?birth .
     ?person foaf:name ?name .
     ?person dbo:occupation :Engineer . 
    
     FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100
"
